execution_id,account_id,workspace_id,device_id,actor_uid,tool_id,tool_version,action,status,error_code,duration_ms,started_at,completed_at,received_at,source,host_version,suite_version,device_platform,data_origin,expected_anomaly,synthetic_pattern,duration_seconds,log_duration,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,model_id,anomaly_score,anomaly_threshold,is_anomaly,severity,baseline_mad_flag
exec_syn_001176,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12150,2026-08-13T13:53:53.850Z,2026-08-13T13:54:06.000Z,2026-08-13T13:54:06.603Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.150,9.405167,13,4,-0.258819,-0.965926,-0.433884,-0.900969,sepmaker-pro__Apply,0.391376,0.603987,false,low,false
exec_syn_001173,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,12417,2026-08-13T16:55:58.583Z,2026-08-13T16:56:11.000Z,2026-08-13T16:56:11.600Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,12.417,9.426902,16,4,-0.866025,-0.500000,-0.433884,-0.900969,sepmaker-pro__Apply,0.390548,0.603987,false,low,false
exec_syn_001185,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18735,2026-08-14T08:47:36.265Z,2026-08-14T08:47:55.000Z,2026-08-14T08:47:55.995Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.735,9.838202,8,5,0.866025,-0.500000,-0.974928,-0.222521,sepmaker-pro__Apply,0.540754,0.603987,false,low,false
exec_syn_001196,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10104,2026-08-14T09:45:44.896Z,2026-08-14T09:45:55.000Z,2026-08-14T09:45:55.388Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.104,9.220786,9,5,0.707107,-0.707107,-0.974928,-0.222521,sepmaker-pro__Apply,0.396643,0.603987,false,low,false
exec_syn_001193,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,7869,2026-08-14T13:04:43.131Z,2026-08-14T13:04:51.000Z,2026-08-14T13:04:51.816Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,7.869,8.970813,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.539556,0.603987,false,low,false
exec_syn_001199,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16004,2026-08-14T13:28:05.996Z,2026-08-14T13:28:22.000Z,2026-08-14T13:28:22.335Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.004,9.680656,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.460605,0.603987,false,low,false
exec_syn_001194,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,11465,2026-08-14T13:34:19.535Z,2026-08-14T13:34:31.000Z,2026-08-14T13:34:31.774Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.465,9.347141,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.384302,0.603987,false,low,false
exec_syn_001190,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,61466,2026-08-14T13:33:32.534Z,2026-08-14T13:34:34.000Z,2026-08-14T13:34:35.244Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,61.466,11.026256,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.679654,0.603987,true,medium,true
exec_syn_001188,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9661,2026-08-14T13:52:03.339Z,2026-08-14T13:52:13.000Z,2026-08-14T13:52:14.464Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.661,9.175956,13,5,-0.258819,-0.965926,-0.974928,-0.222521,sepmaker-pro__Apply,0.415373,0.603987,false,low,false
exec_syn_001200,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,9049,2026-08-14T14:21:52.951Z,2026-08-14T14:22:02.000Z,2026-08-14T14:22:03.291Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.049,9.110520,14,5,-0.500000,-0.866025,-0.974928,-0.222521,sepmaker-pro__Apply,0.446143,0.603987,false,low,false
exec_syn_001192,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,10487,2026-08-14T16:38:02.513Z,2026-08-14T16:38:13.000Z,2026-08-14T16:38:13.997Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.487,9.257987,16,5,-0.866025,-0.500000,-0.974928,-0.222521,sepmaker-pro__Apply,0.395715,0.603987,false,low,false
exec_syn_001207,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8575,2026-08-15T10:00:45.425Z,2026-08-15T10:00:54.000Z,2026-08-15T10:00:54.945Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.575,9.056723,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.457096,0.603987,false,low,false
exec_syn_001208,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,8727,2026-08-15T10:25:58.273Z,2026-08-15T10:26:07.000Z,2026-08-15T10:26:08.087Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.727,9.074292,10,6,0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.451053,0.603987,false,low,false
exec_syn_001206,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,failure,VALIDATION_FAILED,9601,2026-08-15T11:47:23.399Z,2026-08-15T11:47:33.000Z,2026-08-15T11:47:34.455Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.601,9.169727,11,6,0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.415889,0.603987,false,low,false
exec_syn_001212,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10481,2026-08-15T12:31:55.519Z,2026-08-15T12:32:06.000Z,2026-08-15T12:32:07.021Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.481,9.257415,12,6,0.000000,-1.000000,-0.781831,0.623490,sepmaker-pro__Apply,0.395110,0.603987,false,low,false
exec_syn_001213,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13051,2026-08-15T13:56:36.949Z,2026-08-15T13:56:50.000Z,2026-08-15T13:56:51.463Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.051,9.476697,13,6,-0.258819,-0.965926,-0.781831,0.623490,sepmaker-pro__Apply,0.395363,0.603987,false,low,false
exec_syn_001211,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,14866,2026-08-15T14:02:50.134Z,2026-08-15T14:03:05.000Z,2026-08-15T14:03:05.939Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,14.866,9.606899,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.431348,0.603987,false,low,false
exec_syn_001205,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,16433,2026-08-15T14:35:26.567Z,2026-08-15T14:35:43.000Z,2026-08-15T14:35:43.664Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,16.433,9.707108,14,6,-0.500000,-0.866025,-0.781831,0.623490,sepmaker-pro__Apply,0.469321,0.603987,false,low,false
exec_syn_001210,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11439,2026-08-15T15:36:13.561Z,2026-08-15T15:36:25.000Z,2026-08-15T15:36:25.821Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.439,9.344871,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.383498,0.603987,false,low,false
exec_syn_001201,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,13541,2026-08-15T15:37:42.459Z,2026-08-15T15:37:56.000Z,2026-08-15T15:37:56.740Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,13.541,9.513551,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.401698,0.603987,false,low,false
exec_syn_001202,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11262,2026-08-15T15:45:14.738Z,2026-08-15T15:45:26.000Z,2026-08-15T15:45:27.319Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.262,9.329278,15,6,-0.707107,-0.707107,-0.781831,0.623490,sepmaker-pro__Apply,0.386209,0.603987,false,low,false
exec_syn_001225,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10862,2026-08-16T12:12:11.138Z,2026-08-16T12:12:22.000Z,2026-08-16T12:12:22.348Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.862,9.293118,12,0,0.000000,-1.000000,0.000000,1.000000,sepmaker-pro__Apply,0.386280,0.603987,false,low,false
exec_syn_001229,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,failure,HOST_UNAVAILABLE,10239,2026-08-16T12:13:35.761Z,2026-08-16T12:13:46.000Z,2026-08-16T12:13:46.370Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.239,9.234057,12,0,0.000000,-1.000000,0.000000,1.000000,sepmaker-pro__Apply,0.400831,0.603987,false,low,false
exec_syn_001224,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,32524,2026-08-16T12:57:43.476Z,2026-08-16T12:58:16.000Z,2026-08-16T12:58:17.316Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,32.524,10.389764,12,0,0.000000,-1.000000,0.000000,1.000000,sepmaker-pro__Apply,0.632253,0.603987,true,medium,true
exec_syn_001230,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10565,2026-08-16T13:01:28.435Z,2026-08-16T13:01:39.000Z,2026-08-16T13:01:39.752Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.565,9.265397,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.397454,0.603987,false,low,false
exec_syn_001231,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,13371,2026-08-16T13:02:40.629Z,2026-08-16T13:02:54.000Z,2026-08-16T13:02:54.986Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.371,9.500918,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.398732,0.603987,false,low,false
exec_syn_001227,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8924,2026-08-16T13:23:01.076Z,2026-08-16T13:23:10.000Z,2026-08-16T13:23:10.385Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.924,9.096612,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.447843,0.603987,false,low,false
exec_syn_001228,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11856,2026-08-16T13:34:03.144Z,2026-08-16T13:34:15.000Z,2026-08-16T13:34:16.226Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.856,9.380674,13,0,-0.258819,-0.965926,0.000000,1.000000,sepmaker-pro__Apply,0.388935,0.603987,false,low,false
exec_syn_001226,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13025,2026-08-16T15:04:01.975Z,2026-08-16T15:04:15.000Z,2026-08-16T15:04:15.312Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.025,9.474703,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.394368,0.603987,false,low,false
exec_syn_001223,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,12037,2026-08-16T15:31:29.963Z,2026-08-16T15:31:42.000Z,2026-08-16T15:31:42.854Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.037,9.395824,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.391316,0.603987,false,low,false
exec_syn_001218,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12952,2026-08-16T15:39:29.048Z,2026-08-16T15:39:42.000Z,2026-08-16T15:39:42.611Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.952,9.469083,15,0,-0.707107,-0.707107,0.000000,1.000000,sepmaker-pro__Apply,0.394948,0.603987,false,low,false
exec_syn_001233,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,9708,2026-08-17T09:17:46.292Z,2026-08-17T09:17:56.000Z,2026-08-17T09:17:56.539Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.708,9.180809,9,1,0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.414273,0.603987,false,low,false
exec_syn_001240,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,15098,2026-08-17T09:37:28.902Z,2026-08-17T09:37:44.000Z,2026-08-17T09:37:45.377Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,15.098,9.622384,9,1,0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.447053,0.603987,false,low,false
exec_syn_001245,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,13829,2026-08-17T10:36:30.171Z,2026-08-17T10:36:44.000Z,2026-08-17T10:36:45.359Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,13.829,9.534595,10,1,0.500000,-0.866025,0.781831,0.623490,sepmaker-pro__Apply,0.415705,0.603987,false,low,false
exec_syn_001247,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,14383,2026-08-17T12:11:44.617Z,2026-08-17T12:11:59.000Z,2026-08-17T12:11:59.885Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.383,9.573872,12,1,0.000000,-1.000000,0.781831,0.623490,sepmaker-pro__Apply,0.416454,0.603987,false,low,false
exec_syn_001237,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,19323,2026-08-17T12:33:02.677Z,2026-08-17T12:33:22.000Z,2026-08-17T12:33:22.278Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,19.323,9.869103,12,1,0.000000,-1.000000,0.781831,0.623490,sepmaker-pro__Apply,0.557472,0.603987,false,low,false
exec_syn_001246,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,15884,2026-08-17T12:35:28.116Z,2026-08-17T12:35:44.000Z,2026-08-17T12:35:44.545Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,15.884,9.673131,12,1,0.000000,-1.000000,0.781831,0.623490,sepmaker-pro__Apply,0.457129,0.603987,false,low,false
exec_syn_001244,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,11939,2026-08-17T14:38:40.061Z,2026-08-17T14:38:52.000Z,2026-08-17T14:38:53.283Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.939,9.387649,14,1,-0.500000,-0.866025,0.781831,0.623490,sepmaker-pro__Apply,0.390893,0.603987,false,low,false
exec_syn_001241,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,17167,2026-08-17T15:10:01.833Z,2026-08-17T15:10:19.000Z,2026-08-17T15:10:20.359Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.167,9.750802,15,1,-0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.503502,0.603987,false,low,false
exec_syn_001236,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12623,2026-08-17T15:37:31.377Z,2026-08-17T15:37:44.000Z,2026-08-17T15:37:44.977Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.623,9.443355,15,1,-0.707107,-0.707107,0.781831,0.623490,sepmaker-pro__Apply,0.393448,0.603987,false,low,false
exec_syn_001239,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,9684,2026-08-17T17:01:17.316Z,2026-08-17T17:01:27.000Z,2026-08-17T17:01:28.265Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,9.684,9.178334,17,1,-0.965926,-0.258819,0.781831,0.623490,sepmaker-pro__Apply,0.413325,0.603987,false,low,false
exec_syn_001238,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,11607,2026-08-17T17:01:44.393Z,2026-08-17T17:01:56.000Z,2026-08-17T17:01:57.108Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.607,9.359450,17,1,-0.965926,-0.258819,0.781831,0.623490,sepmaker-pro__Apply,0.387531,0.603987,false,low,false
exec_syn_001262,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,35877,2026-08-18T08:10:07.123Z,2026-08-18T08:10:43.000Z,2026-08-18T08:10:43.413Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,35.877,10.487880,8,2,0.866025,-0.500000,0.974928,-0.222521,sepmaker-pro__Apply,0.608484,0.603987,true,low,true
exec_syn_001261,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,8911,2026-08-18T12:06:57.089Z,2026-08-18T12:07:06.000Z,2026-08-18T12:07:07.229Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.911,9.095154,12,2,0.000000,-1.000000,0.974928,-0.222521,sepmaker-pro__Apply,0.447243,0.603987,false,low,false
exec_syn_001260,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10456,2026-08-18T12:37:11.544Z,2026-08-18T12:37:22.000Z,2026-08-18T12:37:22.450Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.456,9.255027,12,2,0.000000,-1.000000,0.974928,-0.222521,sepmaker-pro__Apply,0.394662,0.603987,false,low,false
exec_syn_001254,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,10473,2026-08-18T13:06:59.527Z,2026-08-18T13:07:10.000Z,2026-08-18T13:07:10.251Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.473,9.256651,13,2,-0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.395043,0.603987,false,low,false
exec_syn_001259,acct_demo_01,ws_prepress_b,dev_win_02,actor_demo_02,sepmaker-pro,1.6.0,Apply,success,,14753,2026-08-18T13:33:38.247Z,2026-08-18T13:33:53.000Z,2026-08-18T13:33:54.131Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,14.753,9.599270,13,2,-0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.424864,0.603987,false,low,false
exec_syn_001251,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,18640,2026-08-18T13:46:37.360Z,2026-08-18T13:46:56.000Z,2026-08-18T13:46:56.654Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,18.640,9.833119,13,2,-0.258819,-0.965926,0.974928,-0.222521,sepmaker-pro__Apply,0.541608,0.603987,false,low,false
exec_syn_001257,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,54699,2026-08-18T14:23:08.301Z,2026-08-18T14:24:03.000Z,2026-08-18T14:24:04.364Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,true,duration_spike,54.699,10.909619,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.643206,0.603987,true,medium,true
exec_syn_001258,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,8732,2026-08-18T14:40:57.268Z,2026-08-18T14:41:06.000Z,2026-08-18T14:41:06.530Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,8.732,9.074864,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.451359,0.603987,false,low,false
exec_syn_001264,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,10650,2026-08-18T14:49:13.350Z,2026-08-18T14:49:24.000Z,2026-08-18T14:49:24.301Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,10.650,9.273409,14,2,-0.500000,-0.866025,0.974928,-0.222521,sepmaker-pro__Apply,0.397670,0.603987,false,low,false
exec_syn_001250,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,failure,DOCUMENT_UNAVAILABLE,10939,2026-08-18T15:04:32.061Z,2026-08-18T15:04:43.000Z,2026-08-18T15:04:43.319Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.939,9.300181,15,2,-0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.382194,0.603987,false,low,false
exec_syn_001255,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,cancelled,ACTION_CANCELLED,11256,2026-08-18T15:39:25.744Z,2026-08-18T15:39:37.000Z,2026-08-18T15:39:38.475Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,11.256,9.328745,15,2,-0.707107,-0.707107,0.974928,-0.222521,sepmaker-pro__Apply,0.386041,0.603987,false,low,false
exec_syn_001253,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,34580,2026-08-18T17:53:29.420Z,2026-08-18T17:54:04.000Z,2026-08-18T17:54:04.345Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,true,duration_spike,34.580,10.451060,17,2,-0.965926,-0.258819,0.974928,-0.222521,sepmaker-pro__Apply,0.619645,0.603987,true,low,true
exec_syn_001267,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10162,2026-08-19T08:12:16.838Z,2026-08-19T08:12:27.000Z,2026-08-19T08:12:27.755Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.162,9.226509,8,3,0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.397016,0.603987,false,low,false
exec_syn_001271,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9458,2026-08-19T08:22:37.542Z,2026-08-19T08:22:47.000Z,2026-08-19T08:22:47.746Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.458,9.154722,8,3,0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.422882,0.603987,false,low,false
exec_syn_001276,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,16601,2026-08-19T08:37:39.399Z,2026-08-19T08:37:56.000Z,2026-08-19T08:37:56.658Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,16.601,9.717278,8,3,0.866025,-0.500000,0.433884,-0.900969,sepmaker-pro__Apply,0.465426,0.603987,false,low,false
exec_syn_001272,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,10249,2026-08-19T09:52:48.751Z,2026-08-19T09:52:59.000Z,2026-08-19T09:52:59.315Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,10.249,9.235033,9,3,0.707107,-0.707107,0.433884,-0.900969,sepmaker-pro__Apply,0.401290,0.603987,false,low,false
exec_syn_001265,acct_demo_01,ws_prepress_a,dev_win_01,actor_demo_01,sepmaker-pro,1.6.0,Apply,success,,12207,2026-08-19T11:55:14.793Z,2026-08-19T11:55:27.000Z,2026-08-19T11:55:27.339Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,12.207,9.409847,11,3,0.258819,-0.965926,0.433884,-0.900969,sepmaker-pro__Apply,0.398422,0.603987,false,low,false
exec_syn_001278,acct_demo_02,ws_finishing_a,dev_mac_01,actor_demo_03,sepmaker-pro,1.6.0,Apply,success,,9375,2026-08-19T12:24:26.625Z,2026-08-19T12:24:36.000Z,2026-08-19T12:24:36.725Z,local_bridge,Illustrator 29.0,Operation Suite 3.1,macos,SYNTHETIC,false,normal,9.375,9.145909,12,3,0.000000,-1.000000,0.433884,-0.900969,sepmaker-pro__Apply,0.423761,0.603987,false,low,false
exec_syn_001268,acct_demo_03,ws_production_a,dev_win_03,actor_demo_04,sepmaker-pro,1.6.0,Apply,success,,17857,2026-08-19T14:21:04.143Z,2026-08-19T14:21:22.000Z,2026-08-19T14:21:22.881Z,local_bridge,Illustrator 28.5,Operation Suite 3.1,windows,SYNTHETIC,false,normal,17.857,9.790207,14,3,-0.500000,-0.866025,0.433884,-0.900969,sepmaker-pro__Apply,0.528387,0.603987,false,low,false
